year,week,state,district,locality,total_locality_cases,outbreak_duration_days,total_state_cases,total_state_deaths,iso_year,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_week
2014,32,SELANGOR,Hulu Langat,Appt Seri Kamelia Taman Sepakat Indah,7.0,35,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Ss 19 Subang Jaya,7.0,34,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Hulu Langat,Jalan Kp 7-10 Taman Kajang Perdana,4.0,33,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Taman Serdang Perdana 5 (East Lake),5.0,33,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Gombak,Au1B Tmn Keramat Zon 4 (Flat),9.0,32,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Pjs 3 Flat Taman Sri Manja,6.0,32,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Pju 7 Mutiara Damansara,4.0,32,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Seksyen 7 ( 1 ) Shah Alam,4.0,32,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Hulu Langat,Seksyen 1 Bandar Teknologi,12.0,31,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Pju 1A Apartment Sri Meranti,11.0,31,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Bandar Kinrara 6 ( Pangsapuri Enggang),7.0,31,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Taman Lestari Putra 7,13.0,31,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Taman Sungai Besi Indah 3,7.0,31,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Petaling,Pju 1A Taman Putra Damai (Jln Lembah Subang Pj),4.0,31,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,SELANGOR,Gombak,Tmn Daya Zon 1,4.0,31,1042,6,2014,-5.266666666666667,2.1523809523809523,145.205,7
2014,32,KELANTAN,Kota Bharu,Pulau Melaka,80.0,92,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Kenangan,38.0,89,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Demit Darat,65.0,79,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Telipot,26.0,70,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Sri Panji,37.0,70,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Peradang,143.0,60,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Lrg Sr Islam Kiblah,78.0,59,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Tapang,103.0,59,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Jalan Sri Chemerlang,23.0,58,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Beris Jambu,13.0,56,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Cinta,15.0,54,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Kubur Kuda,63.0,54,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Jalan Embi,23.0,53,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Harian,47.0,53,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Che Deris,15.0,52,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Transit,40.0,51,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Pasir Kota,31.0,50,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Kok Pasir,18.0,49,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Sri Kedeper,78.0,49,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Sari,44.0,49,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Titiwangsa,21.0,48,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Guchil Bayam,17.0,47,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Tg Ahmad Panglima,16.0,47,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Kijang,26.0,46,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Lorong Chicha,15.0,46,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Lorong Masjid Baung,18.0,46,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Kampung Aman,52.0,45,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Pondok Terusan,61.0,44,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Kemumin,48.0,42,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Lrg Sk Ismail 3,18.0,42,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Beris Lanjut,21.0,42,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Lorong Kubur Pauh,89.0,42,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Telok Baru 2,26.0,41,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Cabang Tiga,21.0,40,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Paloh,34.0,40,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Telok Baru,24.0,39,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Padang Villa,19.0,39,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Uda Murni,56.0,39,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Pengkalan Cherang,6.0,38,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Batu 2 1/2,23.0,38,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Bawah Lembah,65.0,38,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Bandar Baru,27.0,38,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Lorong Masjid Lundang,33.0,38,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Pulau Hilir,29.0,38,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Zaida Puteri,26.0,38,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Lorong Masjid Taqwa,37.0,38,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Pauh (Panji),29.0,38,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Kota,22.0,37,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Jalan Gajah Mati,7.0,37,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Pdg. Bongor Tg. Mas,30.0,37,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Batu 5 3/4,19.0,37,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Telok Kitang,21.0,35,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Desa Rahmat,61.0,35,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Desa Kujid 1,44.0,35,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Masjid Hilir,37.0,34,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Kampung Sireh,12.0,34,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Desa Rahmat 2,23.0,34,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Baung,15.0,34,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Lrg Sk Islah,15.0,34,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Tumpat,Cabang Tiga Palekbang,12.0,34,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Tumpat,Tanjung Che Mas Hulu,14.0,33,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Tumpat,Jln Hilir Pasar,21.0,33,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Jaya Setia,18.0,32,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Darat,14.0,32,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Persiaran Husna 1,12.0,32,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Belukar,82.0,32,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Koperatif,15.0,32,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Taman Sabariah,28.0,32,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Tanjung Kuala,14.0,32,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Penambang Hilir,10.0,31,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Simpang 4 Binjai,38.0,31,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Jalan Kelochor,9.0,31,1160,5,2014,40.95,1.25,121.2,7
2014,32,KELANTAN,Kota Bharu,Padang Bongor,9.0,31,1160,5,2014,40.95,1.25,121.2,7
2014,32,SARAWAK,Sibu,Jalan Geronggang,9.0,43,49,0,2014,77.9875,1.4959183673469387,114.476,7
2014,33,SELANGOR,Petaling,Ss 2 (Selatan),97.0,254,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pjs 2C Taman Medan,43.0,144,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 7 Kelana Puteri Kondo,59.0,135,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 1A Ara Damansara,84.0,131,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,"Pju 8 Apt Flora Damansara 1 (Blok A ,B)",31.0,115,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 1A Apartment Sri Ara,35.0,110,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 10 Apartment  Lestari,22.0,101,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 2 (Timur),41.0,98,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 8 Apt Flora Damansara 3 (Blok G - H),30.0,90,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Usj 11/4 Subang Jaya,25.0,90,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 5 Seksyen  5,19.0,90,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pjs 10 Taman Subang Indah,19.0,89,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres D Zon D (Jln 7/72 - 7/89),30.0,89,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 3,23.0,85,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Evergreen Scot Pine Bandar Sungai Long,16.0,82,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Selangor,Apt Teratai Tbr Bb,33.0,82,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 5 Seksyen 6,53.0,82,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,"Pju 8 Apt Flora Damansara 2 (Blok C, D, E, F)",24.0,82,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Taman Serdang Perdana Sek 3 (East Lake Residence),16.0,81,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen 13 (Apartment Brunsfield),45.0,79,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pjs 2C Flat Taman Medan Cahaya,25.0,73,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 7 Kelana Jaya,29.0,73,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Kampung Sungai Raya,13.0,71,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Taman Lestari Perdana (Pangsapuri Seri Indah),20.0,70,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen U19 Kg Baru Sg Buloh,8.0,70,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Gombak,Appt Sri Baiduri,14.0,67,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen U4 Pangsapuri Damai,13.0,66,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen U2 Teres C,17.0,64,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 23 (Taman Sea),17.0,63,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Taman Bukit Kajang Baru,12.0,61,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 26 Taman Mayang Jaya,12.0,59,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen 7 Shah Alam Teres D Zon A (Jln 7/62 - 7/65E),12.0,58,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 1 Kampung Tunku,31.0,58,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 24 Taman Megah,23.0,58,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen U5 Pangsapuri Subang Suria,9.0,58,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Taman Asa Jaya,20.0,57,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 22 Damansara Jaya,31.0,57,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pjs 3 Tmn Sri Manja,9.0,55,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 5 Seksyen 4 Gugusan Semarak,11.0,53,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen 51A (Flat Impian Baiduri),14.0,53,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Kampung Teras Jernang,6.0,52,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 10 Saujana Damansara,21.0,51,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,"Pju 9 Sd 13 Apt Sri Meranti 1 ( Blok A,B,C,D,E,F,G )",15.0,51,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Gombak,Bdr Tasik Puteri Fasa 8 (Zon 1),9.0,50,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen 51A Petaling Jaya,7.0,49,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Bandar Kinrara 2,16.0,49,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Gombak,Tmn Melawati J Zon 1,7.0,47,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Taman Megah Cheras,10.0,47,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Jalan 1/7 Seksyen 1 Bandar Baru Bangi,9.0,46,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,"Jalan Perdana 2/26,2/24,2/22 Pandan Perdana",8.0,45,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Selangor,Apt Seri Cempaka Bs,8.0,45,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pjs 10,8.0,45,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen 15,6.0,43,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 5 Seksyen 5 Sepah Puteri (Jalan 5/20 - 5/27),10.0,43,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pusat Bandar Puchong (Jln Wawasan 5),18.0,43,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Taman  Pinggiran Putra           ( Vista Pinggiran ),13.0,43,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Appt Seri Kamelia Taman Sepakat Indah,7.0,42,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Gombak,Au1B Tmn Keramat Zon 4 (Flat),12.0,39,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Seksyen 1 Bandar Teknologi,15.0,38,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 1A Apartment Sri Meranti,13.0,38,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Bandar Kinrara 6 ( Pangsapuri Enggang),9.0,38,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Taman Lestari Putra 7,16.0,38,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Taman Sungai Besi Indah 3,8.0,38,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pjs 3 Flat Taman Sri Manja,6.0,38,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Gombak,Appt Gemilang,6.0,37,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen 5 Petaling Jaya,7.0,37,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Jalan Medan 31,6.0,36,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 9 Sd 7,11.0,36,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Appt Astaria Taman Kosas,8.0,35,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen U5 Pangsapuri Subang Impian,12.0,35,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen 17 Petaling Jaya,17.0,35,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Jalan Hentian 2-6 Hentian Kajang,11.0,34,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,"Pju 10 Apartment Harmoni 1 ( A,B,C,L,M,N,O,P,Q )",9.0,34,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 9 Sd 12,9.0,34,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Taman Puchong Indah,8.0,34,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Gombak,Appt Sri Raya,4.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Jalan Suasana 5 Bandar Tun Hussein Onn,9.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Taman Sri Bahagia,16.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Appt Green Villa Sungai Tangkas,7.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Appt Taman Bukit Mewah,6.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Pju 10 Apartment Harmoni,7.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Bandar Bukit Puchong 2,5.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Bandar Puchong Jaya,5.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 14/6,7.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Ss 17/1,7.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Petaling,Seksyen 24 Flat Pkns C (Blok 22-26),6.0,33,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Jalan 2/4 Seksyen 2 Bandar Baru Bangi,4.0,32,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Taman Kajang Jaya,6.0,32,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Appt Taman Tenaga,14.0,31,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,SELANGOR,Hulu Langat,Evergreen Park Cypress Bandar Sungai Long,8.0,31,978,1,2014,63.4,1.5714285714285714,132.12,7
2014,33,KELANTAN,Kota Bharu,Pulau Melaka,93.0,99,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Kenangan,39.0,96,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Demit Darat,77.0,86,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Telipot,28.0,77,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Sri Panji,63.0,77,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Peradang,147.0,67,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Lrg Sr Islam Kiblah,80.0,66,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Tapang,126.0,66,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Beris Jambu,19.0,63,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Cinta,19.0,61,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Kubur Kuda,68.0,61,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Jalan Embi,27.0,60,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Harian,50.0,60,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Che Deris,18.0,59,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Transit,46.0,58,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Pasir Kota,39.0,57,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Kok Pasir,27.0,56,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Sri Kedeper,93.0,56,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Sari,48.0,56,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Titiwangsa,25.0,55,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Guchil Bayam,24.0,54,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Tg Ahmad Panglima,18.0,54,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Kijang,26.0,53,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Lorong Chicha,20.0,53,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Lorong Masjid Baung,26.0,53,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Kampung Aman,57.0,52,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Pondok Terusan,76.0,51,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Kemumin,60.0,49,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Lrg Sk Ismail 3,21.0,49,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Beris Lanjut,24.0,49,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Lorong Kubur Pauh,120.0,49,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Telok Baru 2,34.0,48,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Cabang Tiga,23.0,47,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Paloh,55.0,47,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Telok Baru,31.0,46,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Padang Villa,21.0,46,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Taman Uda Murni,68.0,46,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Batu 2 1/2,28.0,45,1334,0,2014,2.35,1.65,162.32000000000005,7
2014,33,KELANTAN,Kota Bharu,Bawah Lembah,84.0,45,1334,0,2014,2.35,1.65,162.32000000000005,7
