year,month_monday,state,district,locality,total_locality_cases,outbreak_duration_days,total_state_cases,total_state_deaths,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_month,weeks_in_month
2011,7,SELANGOR,Gombak,Apartment Casmaria,15.0,67.0,202.0,1.0,-4.666666666666666,1.3523809523809525,106.555,7,1
2011,7,SELANGOR,Gombak,Apartment Enggang,19.0,59.0,202.0,1.0,-4.666666666666666,1.3523809523809525,106.555,7,1
2011,7,SELANGOR,Gombak,Apartment Sri Wira,59.0,49.0,655.0,1.0,30.366666666666664,1.8202380952380954,499.90500000000003,28,4
2011,7,SELANGOR,Gombak,Kg Simpang Tiga,17.0,39.0,168.0,0.0,1.0000000000000018,1.852380952380953,130.275,7,1
2011,7,SELANGOR,Gombak,Kg. Simpang Tiga,17.0,32.0,202.0,1.0,-4.666666666666666,1.3523809523809525,106.555,7,1
2011,7,SELANGOR,Gombak,Taman Bukit Rahman Putra,16.0,38.5,370.0,1.0,-3.6666666666666643,1.6023809523809527,236.83,14,2
2011,7,SELANGOR,Hulu Langat,Jalan Tps 2 Taman Pelangi Semenyih,7.0,34.0,168.0,0.0,1.0000000000000018,1.852380952380953,130.275,7,1
2011,7,SELANGOR,Klang,Taman Seri Sementa,13.0,38.0,202.0,1.0,-4.666666666666666,1.3523809523809525,106.555,7,1
2011,7,SELANGOR,Petaling,Pjs 7,7.0,31.0,146.0,0.0,55.23333333333333,2.009523809523809,123.79,7,1
2011,7,WPKL/PUTRAJAYA,Kepong,Menara Orkid,74.0,96.0,126.0,0.0,16.900000000000016,1.0523809523809524,0.0,21,3
2011,7,WPKL/PUTRAJAYA,Pusat Bandar,Desa Pandan ( Blok G1 - G10 ),20.0,41.5,75.0,0.0,5.1000000000000085,1.2428571428571429,0.0,14,2
2011,7,WPKL/PUTRAJAYA,Setapak,Taman Melati (Kenari Appt),5.0,33.0,33.0,0.0,0.0,1.385714285714286,0.0,7,1
2011,8,SELANGOR,Petaling,Seksyen 4 (Teres),7.0,31.0,111.0,0.0,88.66666666666666,1.6285714285714286,110.045,7,1
2011,8,WPKL/PUTRAJAYA,Pusat Bandar,Desa Pandan ( Blok G1 - G10 ),10.0,52.0,39.0,0.0,6.8,1.3428571428571427,0.0,7,1
2011,8,WPKL/PUTRAJAYA,Setapak,Pangsapuri Atm,73.0,44.0,113.0,0.0,73.50000000000001,1.319047619047619,0.0,21,3
2011,8,WPKL/PUTRAJAYA,Setapak,Taman Melati (Kenari Appt),5.0,40.0,39.0,0.0,6.8,1.3428571428571427,0.0,7,1
2011,8,WPKL/PUTRAJAYA,Setapak,Taman Melati Utama (Platinum Hill),131.0,48.0,161.0,0.0,109.00000000000001,1.4600000000000002,0.0,35,5
2011,10,SELANGOR,Hulu Langat,Apartment Taman Bukit Mewah,4.0,32.0,141.0,1.0,17.466666666666665,1.6523809523809525,136.72,7,1
2011,10,SELANGOR,Hulu Langat,Flat Pandan Perdana,20.0,36.5,294.0,1.0,159.6,1.5214285714285714,254.57999999999998,14,2
2011,10,WPKL/PUTRAJAYA,Cheras,Bintang Mas Kondo,22.0,40.5,97.0,1.0,159.39999999999995,1.9857142857142858,0.0,14,2
2011,10,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,36.0,38.5,108.0,0.0,44.3,2.4857142857142858,0.0,14,2
2011,10,WPKL/PUTRAJAYA,Klang Lama,Kolej Ke 12 Universiti Malaya,60.0,41.0,159.0,0.0,128.49999999999997,2.385714285714286,0.0,21,3
2011,10,WPKL/PUTRAJAYA,Klang Lama,Taman Gembira,13.0,31.0,46.0,0.0,75.0,2.3000000000000003,0.0,7,1
2011,10,WPKL/PUTRAJAYA,Pusat Bandar,Corenthian Kondo,18.0,37.5,97.0,1.0,159.39999999999995,1.9857142857142858,0.0,14,2
2011,11,SELANGOR,Hulu Langat,Jalan Bunga Melur Taman Suria Jaya.,4.0,32.0,150.0,1.0,42.766666666666666,1.657142857142857,122.05500000000002,7,1
2011,11,SELANGOR,Klang (MBSA),Seksyen 35 (Teres B Alam Impian),26.0,40.0,491.0,2.0,126.26666666666667,1.3904761904761906,343.54,21,3
2011,11,WPKL/PUTRAJAYA,Cheras,Ppr Desa Tun Razak,86.0,59.5,191.0,0.0,331.1,1.8035714285714288,0.0,28,4
2011,11,WPKL/PUTRAJAYA,Cheras,Ppr Taman Mulia,22.0,39.5,88.0,0.0,240.40000000000003,1.8857142857142857,0.0,14,2
2011,11,WPKL/PUTRAJAYA,Klang Lama,Flat Taman Gembira,82.0,48.5,191.0,0.0,331.1,1.8035714285714288,0.0,28,4
2011,11,WPKL/PUTRAJAYA,Klang Lama,Kolej Ke 12 Universiti Malaya,22.0,55.0,48.0,0.0,54.8,1.5714285714285714,0.0,7,1
2011,11,WPKL/PUTRAJAYA,Klang Lama,Taman Sri Petaling,16.0,34.5,111.0,0.0,83.30000000000001,2.042857142857143,0.0,14,2
2011,11,WPKL/PUTRAJAYA,Pusat Bandar,Kg Baru C (Rj Abdullah/Rj Alang/Rj Uda/Rj Musa Abd Aziz/J.Hamzah/J.Daud/Rj Mahmud),5.0,32.0,48.0,0.0,54.8,1.5714285714285714,0.0,7,1
2011,11,WPKL/PUTRAJAYA,Setapak,Seksyen 2 Wangsa Maju (Menara Alpha Kondo),4.0,37.0,55.0,0.0,35.90000000000001,1.871428571428572,0.0,7,1
2011,12,SELANGOR,Hulu Langat,Apartment Taman Bukit Kenangan,32.0,35.5,428.0,1.0,50.16666666666667,1.3976190476190475,171.40999999999997,14,2
2011,12,SELANGOR,Hulu Langat,Kem Pga Batu 7 Cheras,9.0,31.0,151.0,0.0,16.93333333333333,1.8333333333333333,122.725,7,1
2011,12,SELANGOR,Hulu Langat,Pangsapuri Baiduri Bandar Tasik Kesuma,5.0,31.0,194.0,0.0,60.2,1.3761904761904762,78.17999999999998,7,1
2011,12,WPKL/PUTRAJAYA,Cheras,Ppr Taman Mulia,12.0,50.0,47.0,0.0,31.0,2.0142857142857147,0.0,7,1
2011,12,WPKL/PUTRAJAYA,Klang Lama,Flat Taman Gembira,46.0,69.5,96.0,0.0,98.6,1.9142857142857146,0.0,14,2
2011,12,WPKL/PUTRAJAYA,Klang Lama,Vista Angkasa,40.0,42.5,168.0,0.0,72.0,1.9214285714285717,0.0,28,4
2012,1,SELANGOR,Hulu Langat,Apartment Taman Sri Kenari,5.0,35.0,219.0,1.0,20.466666666666665,1.2523809523809526,93.465,7,1
2012,1,WPKL/PUTRAJAYA,Cheras,Taman Miharja Fasa 2,8.0,31.0,46.0,0.0,2.4,3.2,0.0,7,1
2012,1,WPKL/PUTRAJAYA,Klang Lama,Taman Gembira D (Jalan Riang 1-8),13.0,37.0,46.0,0.0,2.4,3.2,0.0,7,1
2012,2,SELANGOR,Hulu Langat,Apartment Taman Setia Balakong,7.0,31.0,276.0,0.0,99.1,1.5952380952380951,129.01999999999998,7,1
2012,2,WPKL/PUTRAJAYA,Bandar Tun Razak,Flat Sri Melaka B (Blok 24- 40),8.0,31.0,42.0,0.0,-8.1,1.985714285714285,0.0,7,1
2012,2,WPKL/PUTRAJAYA,Cheras,"Taman Bukit Anggerik B (Jln 9/154(No.1-67), 2/154,10-;16/154,23-25/154",8.0,35.0,43.0,0.0,91.5,2.1,0.0,7,1
2012,2,WPKL/PUTRAJAYA,Cheras,Taman Miharja (Miharja Kondo Fasa 3),5.0,34.0,42.0,0.0,-8.1,1.985714285714285,0.0,7,1
2012,2,WPKL/PUTRAJAYA,Klang Lama,Ppr Pantai Ria,5.0,31.0,43.0,0.0,91.5,2.1,0.0,7,1
2012,2,WPKL/PUTRAJAYA,Setapak,Flat Desa Tungku Mariam 1,26.0,40.5,104.0,0.0,124.1,2.092857142857143,0.0,14,2
2012,2,WPKL/PUTRAJAYA,Setapak,Taman Sri Rampai (Jln 76/26),10.0,35.5,104.0,0.0,124.1,2.092857142857143,0.0,14,2
2012,3,SELANGOR,Hulu Langat,Apartment Taman Setia Balakong,7.0,38.0,219.0,0.0,61.53333333333333,1.6238095238095238,121.22,7,1
2012,3,SELANGOR,Hulu Langat,Taman Seri Emas,4.0,32.0,219.0,0.0,61.53333333333333,1.6238095238095238,121.22,7,1
2012,3,SELANGOR,Klang,T.S Jln Dato Dagang 21-30,6.0,31.0,208.0,1.0,11.16666666666667,1.3666666666666667,112.475,7,1
2012,3,SELANGOR,Petaling,Pjs 8 Apartment Mentari Court 2,4.0,31.0,219.0,0.0,61.53333333333333,1.6238095238095238,121.22,7,1
2012,3,SELANGOR,Petaling,Pju 5 Seksyen 4 Gugusan Semarak,6.0,44.0,208.0,1.0,11.16666666666667,1.3666666666666667,112.475,7,1
2012,3,SELANGOR,Petaling,"Pju 5 Seksyen 4, Gugusan Semarak",6.0,37.0,219.0,0.0,61.53333333333333,1.6238095238095238,121.22,7,1
2012,3,WPKL/PUTRAJAYA,Cheras,Flat Sri Kota,6.0,35.0,60.0,0.0,-92.7,1.5,0.0,7,1
2012,3,WPKL/PUTRAJAYA,Klang Lama,Ppr Pantai Ria,47.0,48.5,225.0,0.0,-128.2,2.2428571428571424,0.0,28,4
2012,4,SELANGOR,Sabak Bernam,Site B Sekinchan,20.0,34.5,392.0,1.0,74.8,1.4738095238095237,291.26,14,2
2012,4,SELANGOR,Sepang,Uni Tenaga Nasional,8.0,33.0,182.0,1.0,110.2,1.5857142857142856,130.615,7,1
2012,4,WPKL/PUTRAJAYA,Klang Lama,Asrama Inst Pengajian Bahasa Melayu,20.0,33.5,107.0,0.0,-40.3,1.5214285714285714,0.0,14,2
2012,4,WPKL/PUTRAJAYA,Pusat Bandar,Qrts Kakitangan Atm (Jalan U-Thant),37.0,37.5,107.0,0.0,-40.3,1.5214285714285714,0.0,14,2
2012,4,WPKL/PUTRAJAYA,Setapak,Taman Melati (Jln Melati 1-5),4.0,32.0,51.0,0.0,98.9,1.7714285714285711,0.0,7,1
2012,5,WPKL/PUTRAJAYA,Cheras,Taman Mulia (Jalan Budiman),9.0,42.0,26.0,0.0,-66.6,1.6,0.0,7,1
2012,5,WPKL/PUTRAJAYA,Cheras,Taman Mulia (Jalan;Budiman),9.0,35.0,19.0,0.0,-25.999999999999986,1.6,0.0,7,1
2012,5,WPKL/PUTRAJAYA,Klang Lama,Vista Angkasa,5.0,31.0,19.0,0.0,-25.199999999999992,1.6,0.0,7,1
2012,5,WPKL/PUTRAJAYA,Parlimen Batu,Bandar Baru Sentul (Melur Apartment),10.0,35.0,26.0,0.0,-66.6,1.6,0.0,7,1
2012,5,WPKL/PUTRAJAYA,Pusat Bandar,Qrts Kakitangan Atm;(Jalan U-Thant),19.0,48.0,19.0,0.0,-25.999999999999986,1.6,0.0,7,1
2012,6,TERENGGANU,K.Terengganu,Kg. Baru Seberang Takir,14.0,33.0,18.0,0.0,0.4,1.4571428571428573,0.0,14,2
2012,10,SARAWAK,Betong,Beladin,5.0,31.0,42.0,0.0,52.21250000000001,1.5612244897959184,115.50999999999998,7,1
2012,10,SARAWAK,Meradong,Rh Patsy Selah,20.0,36.5,108.0,1.0,157.0625,1.4530612244897958,238.44,14,2
2012,11,SARAWAK,Meradong,Ulu Strass,14.0,34.5,102.0,0.0,133.26250000000002,1.5061224489795921,234.07,14,2
2013,3,SARAWAK,Sarikei,Sarikel Town,11.0,32.0,24.0,0.0,23.1125,1.646938775510204,113.695,7,1
2013,4,PERAK,K.Kangsar,Kg Baru Liman,10.0,35.0,39.0,0.0,-16.03333333333333,1.4904761904761905,131.45333333333332,7,1
2013,6,SELANGOR,Bukit Raja,Seksyen 7E B Shah Alam,18.0,37.0,293.0,1.0,0.0,1.5666666666666669,141.95,7,1
2013,6,SELANGOR,Bukit Raja,Seksyen U2 (Pangsapuri Ilham),8.0,36.0,293.0,1.0,0.0,1.5666666666666669,141.95,7,1
2013,6,SELANGOR,Petaling,Seksyen 7E B Shah Alam,19.0,43.0,308.0,0.0,1.8333333333333368,1.8571428571428572,137.96999999999997,7,1
2013,6,SELANGOR,Petaling,Seksyen U2 (Pangsapuri Ilham),9.0,42.0,308.0,0.0,1.8333333333333368,1.8571428571428572,137.96999999999997,7,1
2013,7,JOHOR,Batu Pahat,Gunung Soga,6.0,3.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Batu Pahat,Tmn Perdana,5.0,5.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Batu Pahat,Tmn. Sri Aman,2.0,5.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Apartmen Larkin Idaman,3.0,15.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Appartment Sri Murni 2 Has,3.0,10.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Bandar Sri Alam_Jln Rimbun,2.0,13.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Bdr Baru Permas Jaya 2,4.0,20.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Bdr Baru Permas Jaya 3,2.0,7.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Flat K/Pulai,2.0,11.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Flat Taman Pulai Utama,2.0,10.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Kampung Melayu Majidee,2.0,12.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Kempas Denai,3.0,5.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Kempas Lurah,3.0,11.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Kg Pasir,2.0,4.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Kg. Melayu Pandan,2.0,8.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Kg. Usaha Jaya,2.0,3.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Pandan City,3.0,21.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Taman Austin Perdana,2.0,10.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Taman Kobena,2.0,9.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Taman Perling,4.0,13.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tdc_Flat Meranti,2.0,5.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tdcemerlang_Kenanga,3.0,15.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tjj_Rosemerah 4,2.0,7.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Daya Nipah,4.0,9.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Delima 2,3.0,16.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Desa Mutiara,3.0,10.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Desa Skudai_Jln Sejahtera,2.0,5.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Istimewa,3.0,13.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Kobena,3.0,3.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Megah Ria_Jalan Cenderai,2.0,11.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Melor,3.0,7.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Mesra,2.0,7.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Mutiara Rini_Bakti,2.0,12.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Pulai Indah_Jln Pulai Indah /8,4.0,24.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Pulai Indah_Jln Pulai Indah /9,2.0,4.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Pulai Utama_Jalan Pulai 43-85,2.0,8.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Pulai Utama_Jln Pulai 1- 42,2.0,13.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Redang,3.0,18.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Seri Stanggi,2.0,2.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn Skudai Baru,2.0,7.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn U_Apt Meranti,2.0,2.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Johor Bharu,Tmn U_Kebangsaan,2.0,11.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Kluang,Taman Kluang Barat,3.0,3.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Kluang,Tmn Berlian,2.0,11.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Kluang,Tmn Dato Amar Diraja 2,5.0,15.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Kluang,Tmn Kluang Baru,3.0,7.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Kluang,Tmn Sri Tengah,2.0,13.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,JOHOR,Kulai,Kg Baru Senai,3.0,17.0,112.0,0.0,-18.524999999999995,1.1392857142857145,0.0,7,1
2013,7,MELAKA,Melaka Tengah,Taman Ayer Keroh Heights,4.0,10.0,19.0,0.0,-32.89999999999999,1.3571428571428572,0.0,7,1
2013,7,PERAK,Batang Padang,Kg Baru Cold Streem,2.0,11.0,29.0,0.0,-7.5,1.2190476190476192,123.41333333333333,7,1
2013,7,PERAK,K.Kangsar,Taman Orkid,3.0,5.0,29.0,0.0,-7.5,1.2190476190476192,123.41333333333333,7,1
2013,7,PERAK,Kinta,Jln Thambusamy Ipoh,3.0,19.0,29.0,0.0,-7.5,1.2190476190476192,123.41333333333333,7,1
2013,7,PERAK,Kinta,Taman Mansion,2.0,13.0,29.0,0.0,-7.5,1.2190476190476192,123.41333333333333,7,1
2013,7,PERAK,Kinta,Taman Ramai,9.0,24.0,29.0,0.0,-7.5,1.2190476190476192,123.41333333333333,7,1
2013,7,PERLIS,Kangar,Padang Katong,2.0,9.0,7.0,0.0,-17.9,0.6428571428571427,0.0,7,1
2013,7,PULAU PINANG,Barat Daya,Bandar Baru Teluk Kumbar,3.0,4.0,26.0,0.0,-32.166666666666664,1.5142857142857145,121.79999999999998,7,1
2013,7,PULAU PINANG,Barat Daya,Teluk Awak,3.0,16.0,26.0,0.0,-32.166666666666664,1.5142857142857145,121.79999999999998,7,1
2013,7,PULAU PINANG,Timur Laut,Kuarters Polis Fasa 1,2.0,7.0,26.0,0.0,-32.166666666666664,1.5142857142857145,121.79999999999998,7,1
2013,7,PULAU PINANG,Timur Laut,Pengkalan Quay (Weld Quay),12.0,23.5,45.0,0.0,-18.13333333333333,1.7607142857142857,264.62,14,2
2013,7,SABAH,Beluran,Pekan Telupid,2.0,4.0,11.0,0.0,-0.13333333333332842,2.511904761904762,122.98,7,1
2013,7,SARAWAK,Miri,Pujut Rail,2.0,9.0,20.0,0.0,25.750000000000004,1.6183673469387758,111.96,7,1
2013,7,SARAWAK,Sarikei,Sarikei Town,2.0,14.0,20.0,0.0,25.750000000000004,1.6183673469387758,111.96,7,1
2013,7,SELANGOR,Gombak,Appt Desa Satu,3.0,11.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Gombak,Appt Impian Indah,3.0,7.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Gombak,Appt Residensi Bistaria,5.0,16.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Gombak,Flat Dahlia Tmn Tun Teja,4.0,5.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Gombak,Flat Tmn Samudera Timur,7.0,14.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Gombak,Kg Melayu Sg Buloh (Lot 119),2.0,10.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Gombak,Kg Sg Terentang (Lot 319),2.0,7.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Gombak,Tmn Melawati J Zon 2,2.0,14.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Appt Taman Damai Mewah,3.0,10.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Flat Taman Berjaya,2.0,13.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Flat Taman Kajang Mewah,2.0,5.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Jalan 3/5A-K Seksyen 3 Bandar Baru Bangi,3.0,6.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Jalan 4/9-4/32 Pandan Indah,2.0,7.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Jalan Bukit Permai 1-5 Taman Bukit Permai,6.0,32.0,293.0,0.0,24.36666666666667,1.8333333333333333,116.92,7,1
2013,7,SELANGOR,Hulu Langat,Jalan Bunga Melati 1-5 Taman Seraya,3.0,10.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Jalan Pinang Kampung Melayu Ampang,2.0,7.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Jalan Teratai 1/1-1/7 Taman Bukit Teratai,2.0,10.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Kondominium Sri Angsana Hilir Taman Sri Angsana Hilir,2.0,12.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Lorong Dagang 5-11 Taman Dagang Jaya,2.0,6.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Pangsapuri Nusa Kurnia Taman Bukit Pandan,2.0,2.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Pangsapuri Sri Intan Lembah Jaya Selatan,2.0,10.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Taman Cheras Utama,7.0,24.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Langat,Taman Sinaran,4.0,21.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Hulu Selangor,Apt Seri Cempaka Bs,8.0,15.0,586.0,0.0,55.66666666666668,1.3761904761904764,267.20000000000005,14,2
2013,7,SELANGOR,Hulu Selangor,"Jalan Kemboja 4A, Bs",4.0,9.0,586.0,0.0,55.66666666666668,1.3761904761904764,267.20000000000005,14,2
2013,7,SELANGOR,Hulu Selangor,"Jalan Telipot 4, Bs",6.0,18.0,586.0,0.0,55.66666666666668,1.3761904761904764,267.20000000000005,14,2
2013,7,SELANGOR,Hulu Selangor,"Jln. Cempaka 2, Bs",6.0,7.0,586.0,0.0,55.66666666666668,1.3761904761904764,267.20000000000005,14,2
2013,7,SELANGOR,Klang,Kg. Sg. Udang ( Jln Sg. Udang Lot 1724 ),2.0,6.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Klang,Pangsapuri Amazing Hieghts,5.0,13.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Klang,Taman Berkeley ( Jln Unta ),2.0,5.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Klang,Tmn Sementa Jaya (Jln Sementa Jaya 7),2.0,6.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Petaling,Bandar Kinrara 4,2.0,7.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Petaling,Bandar Sunway ( Noutica Kondo ),9.0,29.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Petaling,Batu 3 ( Pangsapuri Pelangi ),2.0,3.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Petaling,Pjs 10 Kondo Ridzuan,38.0,42.25,1242.0,0.0,69.10000000000002,1.5904761904761906,503.985,28,4
2013,7,SELANGOR,Petaling,Pjs 2C Taman Medan,7.0,27.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Petaling,Pjs 3 (Apartmen Sri Manja Court),5.0,21.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Petaling,"Pjs 6 Flat Desa Mentari 2;(Blok 4, 5 , 6)",2.0,5.0,293.0,0.0,27.83333333333334,1.3761904761904764,133.60000000000002,7,1
2013,7,SELANGOR,Petaling,"Pjs 8 Mentari Court 1(Blok A,B,C,D)",120.0,40.0,923.0,0.0,4.733333333333334,1.4666666666666668,396.535,21,3
2013,7,SELANGOR,Petaling,"Pjs 8 Mentari Court 2 (Blok E, F & G)",42.0,40.0,923.0,0.0,4.733333333333334,1.4666666666666668,396.535,21,3
