state,iso_year,week,year,total_rainfall_mm,mean_wind_speed,total_solar_radiation_mjm2,days_in_week
Selangor,2009,46,2009,56.23333333333333,1.1761904761904762,107.99,7
Selangor,2009,47,2009,57.400000000000006,1.2047619047619047,78.24000000000001,7
Selangor,2009,48,2009,50.33333333333333,1.1952380952380952,115.785,7
Selangor,2009,49,2009,81.73333333333333,0.9904761904761905,92.55,7
Selangor,2009,50,2009,54.43333333333333,1.2333333333333332,137.755,7
Selangor,2009,51,2009,95.5,1.004761904761905,99.86000000000001,7
Selangor,2009,52,2009,32.866666666666674,1.1714285714285713,101.03,7
Selangor,2009,53,2009,59.96666666666667,1.0476190476190477,112.53999999999999,7
Selangor,2010,1,2010,29.63333333333334,1.4666666666666668,111.60499999999999,7
Selangor,2010,2,2010,-19.46666666666666,1.3095238095238095,123.11500000000001,7
Selangor,2010,3,2010,23.96666666666667,1.1142857142857143,103.36999999999999,7
Selangor,2010,4,2010,68.80000000000001,1.1952380952380952,128.98,7
Selangor,2010,5,2010,28.833333333333336,1.2,145.79500000000002,7
Selangor,2010,6,2010,29.699999999999996,1.1666666666666665,140.9,7
Selangor,2010,7,2010,44.599999999999994,1.2095238095238094,137.285,7
Selangor,2010,8,2010,63.96666666666666,1.2142857142857142,144.69,7
Selangor,2010,9,2010,61.966666666666654,1.2904761904761906,148.35500000000002,7
Selangor,2010,10,2010,73.0,1.4428571428571428,142.21499999999997,7
Selangor,2010,11,2010,47.0,1.4571428571428573,141.83,7
Selangor,2010,12,2010,72.06666666666668,1.3190476190476192,108.745,7
Selangor,2010,13,2010,34.333333333333336,1.4190476190476191,59.175,7
Selangor,2010,14,2010,60.433333333333344,1.2904761904761906,67.06,7
Selangor,2010,15,2010,72.23333333333333,1.3238095238095238,107.82000000000002,7
Selangor,2010,16,2010,61.400000000000006,1.3285714285714285,125.67,7
Selangor,2010,17,2010,46.10000000000001,1.2238095238095237,138.185,7
Selangor,2010,18,2010,66.63333333333334,1.1523809523809523,117.76,7
Selangor,2010,19,2010,64.56666666666666,1.2666666666666668,128.295,7
Selangor,2010,20,2010,71.73333333333333,1.2523809523809526,114.985,7
Selangor,2010,21,2010,55.19999999999999,1.3714285714285717,128.65500000000003,7
Selangor,2010,22,2010,40.966666666666676,1.2666666666666668,123.995,7
Selangor,2010,23,2010,53.56666666666667,1.3095238095238095,117.22000000000001,7
Selangor,2010,24,2010,-42.266666666666666,1.4190476190476191,114.665,7
Selangor,2010,25,2010,18.133333333333333,1.6142857142857143,107.935,7
Selangor,2010,26,2010,61.4,1.4047619047619047,109.825,7
Selangor,2010,27,2010,25.400000000000006,1.4142857142857144,120.41,7
Selangor,2010,28,2010,-2.566666666666663,1.2857142857142858,114.89999999999999,7
Selangor,2010,29,2010,12.666666666666671,1.3142857142857143,123.15,7
Selangor,2010,30,2010,-34.93333333333333,1.5952380952380951,121.82,7
Selangor,2010,31,2010,-32.166666666666664,1.4476190476190476,123.82,7
Selangor,2010,32,2010,47.6,1.561904761904762,127.06999999999998,7
Selangor,2010,33,2010,78.53333333333333,1.5571428571428572,133.42000000000002,7
Selangor,2010,34,2010,28.866666666666664,1.657142857142857,142.685,7
Selangor,2010,35,2010,30.099999999999998,1.5285714285714285,142.34500000000003,7
Selangor,2010,36,2010,65.76666666666668,1.1857142857142857,124.92000000000002,7
Selangor,2010,37,2010,28.200000000000003,1.3333333333333333,140.91,7
Selangor,2010,38,2010,65.3,1.2,115.065,7
Selangor,2010,39,2010,92.93333333333332,1.2047619047619047,119.325,7
Selangor,2010,40,2010,4.366666666666665,1.4142857142857141,123.64500000000001,7
Selangor,2010,41,2010,18.2,1.3666666666666667,149.47,7
Selangor,2010,42,2010,-0.4333333333333327,1.3952380952380952,118.26999999999998,7
Selangor,2010,43,2010,82.13333333333333,1.638095238095238,113.685,7
Selangor,2010,44,2010,-2.099999999999998,1.6999999999999997,120.19999999999999,7
Selangor,2010,45,2010,17.833333333333332,1.6476190476190473,116.89500000000002,7
Selangor,2010,46,2010,110.10000000000002,1.1142857142857143,136.14999999999998,7
Selangor,2010,47,2010,48.266666666666666,1.0761904761904761,80.47500000000001,7
Selangor,2010,48,2010,27.400000000000002,1.3476190476190475,100.78999999999999,7
Selangor,2010,49,2010,-0.9333333333333336,1.580952380952381,112.54500000000002,7
Selangor,2010,50,2010,-12.966666666666665,1.5714285714285714,91.84,7
Selangor,2010,51,2010,112.23333333333333,1.2523809523809522,103.19,7
Selangor,2010,52,2010,42.0,1.3142857142857143,95.145,7
Selangor,2011,1,2011,69.2,1.2238095238095241,81.88,7
Selangor,2011,2,2011,12.033333333333337,1.3761904761904762,99.375,7
Selangor,2011,3,2011,10.733333333333334,1.3238095238095238,124.27499999999999,7
Selangor,2011,4,2011,76.06666666666666,1.3666666666666667,73.83000000000001,7
Selangor,2011,5,2011,43.93333333333334,1.319047619047619,127.85,7
Selangor,2011,6,2011,23.4,1.1619047619047618,131.285,7
Selangor,2011,7,2011,6.100000000000001,1.219047619047619,127.03999999999999,7
Selangor,2011,8,2011,56.86666666666667,1.2904761904761906,138.85,7
Selangor,2011,9,2011,18.20000000000001,1.1238095238095238,128.6,7
Selangor,2011,10,2011,2.9333333333333442,1.1,92.79,7
Selangor,2011,11,2011,76.6,1.0952380952380953,101.08000000000001,7
Selangor,2011,12,2011,61.46666666666667,1.7809523809523806,145.375,7
Selangor,2011,13,2011,1.7333333333333374,1.8000000000000003,145.41500000000002,7
Selangor,2011,14,2011,28.46666666666667,1.4999999999999998,115.72,7
Selangor,2011,15,2011,32.93333333333333,1.4333333333333333,126.55000000000001,7
Selangor,2011,16,2011,96.63333333333333,1.619047619047619,124.04500000000002,7
Selangor,2011,17,2011,60.49999999999999,1.361904761904762,87.36000000000001,7
Selangor,2011,18,2011,-9.966666666666667,1.1333333333333333,114.755,7
Selangor,2011,19,2011,38.83333333333333,1.3238095238095238,125.77499999999998,7
Selangor,2011,20,2011,54.53333333333333,1.561904761904762,135.5,7
Selangor,2011,21,2011,-11.266666666666664,1.3142857142857145,123.43500000000002,7
Selangor,2011,22,2011,2.0333333333333368,1.6190476190476188,136.08,7
Selangor,2011,23,2011,5.466666666666669,1.519047619047619,118.78,7
Selangor,2011,24,2011,-8.1,1.7714285714285716,123.39,7
Selangor,2011,25,2011,31.000000000000004,1.9285714285714286,131.315,7
Selangor,2011,26,2011,44.8,1.8714285714285717,128.9,7
Selangor,2011,27,2011,-4.666666666666666,1.3523809523809525,106.55499999999999,7
Selangor,2011,28,2011,1.0000000000000018,1.8523809523809527,130.275,7
Selangor,2011,29,2011,-21.2,2.066666666666667,139.285,7
Selangor,2011,30,2011,55.23333333333333,2.0095238095238095,123.78999999999999,7
Selangor,2011,31,2011,23.06666666666667,2.1238095238095243,124.37499999999999,7
Selangor,2011,32,2011,72.1,1.5476190476190477,130.995,7
Selangor,2011,33,2011,11.466666666666667,1.7714285714285711,119.87500000000001,7
Selangor,2011,34,2011,88.66666666666666,1.6285714285714286,110.04499999999999,7
Selangor,2011,35,2011,-12.066666666666661,1.9285714285714286,135.82999999999998,7
Selangor,2011,36,2011,13.700000000000003,1.8571428571428572,120.16499999999999,7
Selangor,2011,37,2011,53.16666666666668,1.5857142857142856,117.12,7
Selangor,2011,38,2011,5.8333333333333375,1.5142857142857142,115.895,7
Selangor,2011,39,2011,33.46666666666666,1.5809523809523809,129.275,7
Selangor,2011,40,2011,11.800000000000004,1.4428571428571428,108.385,7
Selangor,2011,41,2011,17.466666666666665,1.6523809523809523,136.72,7
Selangor,2011,42,2011,142.13333333333333,1.3904761904761904,117.86000000000001,7
Selangor,2011,43,2011,84.33333333333333,1.4619047619047618,122.67500000000001,7
Selangor,2011,44,2011,112.03333333333333,1.4142857142857144,72.11,7
Selangor,2011,45,2011,42.766666666666666,1.657142857142857,122.05500000000002,7
Selangor,2011,46,2011,69.0,0.9714285714285715,111.78,7
Selangor,2011,47,2011,14.500000000000005,1.542857142857143,109.70499999999998,7
Selangor,2011,48,2011,62.599999999999994,1.4523809523809523,103.41999999999999,7
Selangor,2011,49,2011,18.266666666666666,1.4095238095238096,105.30999999999999,7
Selangor,2011,50,2011,-10.033333333333333,1.4190476190476191,93.22999999999999,7
Selangor,2011,51,2011,60.2,1.3761904761904762,78.17999999999999,7
Selangor,2011,52,2011,16.93333333333333,1.8333333333333333,122.72500000000001,7
Selangor,2012,1,2012,4.666666666666667,1.7000000000000004,140.165,7
Selangor,2012,2,2012,20.466666666666665,1.2523809523809526,93.465,7
Selangor,2012,3,2012,42.26666666666667,1.6238095238095238,134.77499999999998,7
Selangor,2012,4,2012,39.6,1.2238095238095237,130.035,7
Selangor,2012,5,2012,62.13333333333333,1.6571428571428573,125.27,7
Selangor,2012,6,2012,57.33333333333333,1.5047619047619047,143.94,7
Selangor,2012,7,2012,46.56666666666666,1.5380952380952382,122.94999999999999,7
Selangor,2012,8,2012,61.23333333333335,1.3142857142857143,123.00999999999999,7
Selangor,2012,9,2012,99.1,1.5952380952380953,129.01999999999998,7
Selangor,2012,10,2012,61.53333333333333,1.6238095238095238,121.22000000000001,7
Selangor,2012,11,2012,11.16666666666667,1.3666666666666667,112.475,7
Selangor,2012,12,2012,-3.633333333333332,1.5904761904761906,138.27499999999998,7
Selangor,2012,13,2012,34.666666666666664,1.6285714285714286,136.95999999999998,7
Selangor,2012,14,2012,45.733333333333334,1.3999999999999997,140.88,7
Selangor,2012,15,2012,29.06666666666667,1.5476190476190477,150.38,7
Selangor,2012,16,2012,22.46666666666667,1.5476190476190477,145.275,7
Selangor,2012,17,2012,23.933333333333334,1.7904761904761906,157.56,7
Selangor,2012,18,2012,110.2,1.5857142857142856,130.615,7
Selangor,2012,19,2012,-1.2999999999999994,1.3857142857142857,135.31,7
Selangor,2012,20,2012,-6.366666666666665,1.8761904761904762,127.67499999999998,7
Selangor,2012,21,2012,-8.866666666666665,1.614285714285714,133.93500000000003,7
Selangor,2012,22,2012,27.6,1.7142857142857142,139.75,7
Selangor,2012,23,2012,-6.1,1.8428571428571432,139.89000000000001,7
Selangor,2012,24,2012,7.866666666666667,1.619047619047619,146.69,7
Selangor,2012,25,2012,-21.133333333333333,1.8428571428571427,135.24,7
Selangor,2012,26,2012,11.399999999999999,1.676190476190476,135.315,7
Selangor,2012,27,2012,28.03333333333333,1.7714285714285718,138.245,7
Selangor,2012,28,2012,20.933333333333337,2.0761904761904764,136.08499999999998,7
Selangor,2012,29,2012,70.93333333333334,1.5666666666666667,118.805,7
Selangor,2012,30,2012,7.4,1.9000000000000001,161.94,7
Selangor,2012,31,2012,17.933333333333334,1.7,111.02999999999999,7
Selangor,2012,32,2012,-10.433333333333334,2.1476190476190475,157.325,7
Selangor,2012,33,2012,8.4,1.6095238095238094,137.70499999999998,7
Selangor,2012,34,2012,64.73333333333333,1.5999999999999999,136.67000000000002,7
Selangor,2012,35,2012,-9.399999999999997,1.8380952380952382,139.74500000000003,7
Selangor,2012,36,2012,38.266666666666666,1.6142857142857143,133.5,7
Selangor,2012,37,2012,38.36666666666667,1.5714285714285716,141.71,7
Selangor,2012,38,2012,14.100000000000009,1.5142857142857142,146.845,7
Selangor,2012,39,2012,-18.666666666666668,1.5476190476190477,144.475,7
Selangor,2012,40,2012,-10.333333333333332,2.00952380952381,150.08999999999997,7
Selangor,2012,41,2012,90.73333333333333,1.4666666666666666,127.58999999999997,7
Selangor,2012,42,2012,92.53333333333333,1.3904761904761904,125.85499999999999,7
Selangor,2012,43,2012,60.1,1.3714285714285717,154.175,7
Selangor,2012,44,2012,189.23333333333332,1.3190476190476192,112.24000000000001,7
Selangor,2012,45,2012,165.46666666666667,1.3190476190476192,123.65999999999998,7
Selangor,2012,46,2012,58.56666666666667,1.2714285714285716,130.23000000000002,7
Selangor,2012,47,2012,33.86666666666666,1.5285714285714285,100.19500000000001,7
Selangor,2012,48,2012,94.43333333333337,1.4047619047619047,134.04999999999998,7
Selangor,2012,49,2012,108.9,1.2666666666666668,119.98,7
Selangor,2012,50,2012,86.9,1.1714285714285713,101.82,7
Selangor,2012,51,2012,111.73333333333333,1.1761904761904762,117.13000000000001,7
Selangor,2012,52,2012,16.400000000000002,1.2714285714285716,111.75999999999999,7
Selangor,2013,1,2013,17.799999999999997,1.4285714285714284,122.975,7
Selangor,2013,2,2013,-3.5666666666666638,1.7476190476190474,119.24000000000001,7
Selangor,2013,3,2013,55.33333333333334,1.4523809523809523,117.97,7
Selangor,2013,4,2013,138.79999999999998,1.4904761904761905,142.93499999999997,7
Selangor,2013,5,2013,23.166666666666664,1.695238095238095,147.02,7
Selangor,2013,6,2013,39.66666666666667,1.3714285714285714,107.04,7
Selangor,2013,7,2013,48.400000000000006,1.4666666666666666,106.005,7
Selangor,2013,8,2013,93.5,1.361904761904762,124.18,7
Selangor,2013,9,2013,-19.099999999999994,1.3285714285714287,125.14,7
Selangor,2013,10,2013,10.400000000000002,1.7333333333333332,167.7,7
Selangor,2013,11,2013,68.3,1.4523809523809523,155.55,7
Selangor,2013,12,2013,21.366666666666667,1.4333333333333333,161.005,7
Selangor,2013,13,2013,-9.166666666666663,1.4238095238095236,141.95000000000002,7
Selangor,2013,14,2013,-11.2,1.780952380952381,137.37,7
Selangor,2013,15,2013,29.16666666666668,1.5047619047619047,119.72500000000001,7
Selangor,2013,16,2013,30.166666666666664,1.6285714285714286,152.17000000000002,7
Selangor,2013,17,2013,84.63333333333334,1.5714285714285714,132.97,7
Selangor,2013,18,2013,144.66666666666666,1.480952380952381,131.86,7
Selangor,2013,19,2013,58.96666666666668,1.847619047619048,170.99,7
Selangor,2013,20,2013,16.2,1.3666666666666667,133.43,7
Selangor,2013,21,2013,-35.666666666666664,1.5428571428571427,148.185,7
Selangor,2013,22,2013,5.033333333333332,1.9999999999999998,153.64999999999998,7
Selangor,2013,23,2013,-21.633333333333326,1.8285714285714287,145.025,7
Selangor,2013,24,2013,-10.43333333333333,1.6952380952380952,144.785,7
Selangor,2013,25,2013,0.0,1.5666666666666667,141.95,7
Selangor,2013,26,2013,1.8333333333333368,1.8571428571428574,137.96999999999997,7
Selangor,2013,27,2013,24.366666666666667,1.8333333333333335,116.91999999999999,7
Selangor,2013,28,2013,8.500000000000004,1.7238095238095241,122.97999999999999,7
Selangor,2013,29,2013,27.83333333333334,1.3761904761904764,133.60000000000002,7
Selangor,2013,30,2013,8.399999999999999,1.4285714285714286,130.48499999999999,7
Selangor,2013,31,2013,-31.5,1.5952380952380953,132.45,7
Selangor,2013,32,2013,-2.3666666666666663,1.733333333333333,131.22500000000002,7
Selangor,2013,33,2013,-15.466666666666665,2.1,163.57500000000002,7
Selangor,2013,34,2013,27.5,1.7904761904761906,130.15,7
Selangor,2013,35,2013,23.100000000000012,1.7904761904761908,126.495,7
Selangor,2013,36,2013,84.83333333333333,1.6142857142857143,131.615,7
Selangor,2013,37,2013,9.433333333333334,1.7142857142857142,107.25500000000001,7
Selangor,2013,38,2013,-11.033333333333333,1.5095238095238095,149.17499999999998,7
Selangor,2013,39,2013,12.733333333333334,1.8476190476190475,155.59500000000003,7
Selangor,2013,40,2013,-17.5,1.976190476190476,164.61499999999995,7
Selangor,2013,41,2013,16.600000000000005,1.7952380952380955,146.97,7
Selangor,2013,42,2013,21.3,1.7714285714285716,140.345,7
Selangor,2013,43,2013,34.16666666666667,1.5761904761904764,133.725,7
Selangor,2013,44,2013,97.93333333333334,1.3619047619047622,131.315,7
Selangor,2013,45,2013,62.63333333333334,1.2857142857142858,129.85500000000002,7
Selangor,2013,46,2013,64.33333333333334,1.3619047619047622,137.645,7
Selangor,2013,47,2013,31.7,1.2238095238095237,92.72,7
Selangor,2013,48,2013,76.63333333333333,1.4619047619047618,106.62,7
Selangor,2013,49,2013,39.666666666666664,1.4142857142857144,81.01999999999998,7
Selangor,2013,50,2013,30.73333333333334,1.2857142857142854,130.995,7
Selangor,2013,51,2013,60.13333333333334,1.7047619047619047,127.10499999999999,7
Selangor,2013,52,2013,74.06666666666666,1.5761904761904761,110.16999999999999,7
Selangor,2014,1,2014,68.23333333333333,1.6190476190476188,123.64,7
Selangor,2014,2,2014,52.26666666666667,1.4523809523809528,118.725,7
Selangor,2014,3,2014,3.5666666666666735,1.8571428571428572,111.47,7
Selangor,2014,4,2014,-19.73333333333333,1.5428571428571427,118.33999999999997,7
Selangor,2014,5,2014,0.0,1.8190476190476192,150.74,7
Selangor,2014,6,2014,0.0,1.9333333333333336,172.945,7
Selangor,2014,7,2014,-34.39999999999999,1.7761904761904763,129.77,7
Selangor,2014,8,2014,-25.699999999999996,2.0238095238095237,152.91,7
Selangor,2014,9,2014,-10.633333333333331,1.8333333333333335,163.78499999999997,7
Selangor,2014,10,2014,12.733333333333334,1.557142857142857,155.45499999999998,7
Selangor,2014,11,2014,18.333333333333336,1.919047619047619,133.115,7
Selangor,2014,12,2014,57.533333333333346,1.476190476190476,141.98000000000002,7
Selangor,2014,13,2014,24.73333333333334,1.7047619047619051,172.225,7
Selangor,2014,14,2014,51.599999999999994,1.4190476190476191,116.02000000000001,7
Selangor,2014,15,2014,85.16666666666667,1.5666666666666669,135.165,7
Selangor,2014,16,2014,17.53333333333333,1.5285714285714287,139.34,7
Selangor,2014,17,2014,113.76666666666668,1.3666666666666667,141.13,7
Selangor,2014,18,2014,20.0,1.3333333333333333,137.02499999999998,7
Selangor,2014,19,2014,102.6,1.4476190476190476,144.945,7
Selangor,2014,20,2014,79.9,1.3333333333333333,91.24000000000001,7
Selangor,2014,21,2014,1.666666666666678,1.4714285714285715,139.36999999999998,7
Selangor,2014,22,2014,12.600000000000005,1.4857142857142858,133.81,7
Selangor,2014,23,2014,19.366666666666667,2.0380952380952384,141.32999999999998,7
Selangor,2014,24,2014,-3.5666666666666655,1.661904761904762,150.11,7
Selangor,2014,25,2014,0.0,1.6714285714285713,162.945,7
Selangor,2014,26,2014,0.8333333333333339,1.6428571428571428,140.995,7
Selangor,2014,27,2014,17.500000000000004,1.8095238095238098,146.585,7
Selangor,2014,28,2014,27.0,1.5904761904761904,128.41000000000003,7
Selangor,2014,29,2014,-10.766666666666666,1.5809523809523809,155.4,7
Selangor,2014,30,2014,0.7999999999999999,1.8142857142857143,154.595,7
Selangor,2014,31,2014,13.033333333333333,1.6095238095238096,128.49,7
Selangor,2014,32,2014,-5.266666666666666,2.1523809523809523,145.205,7
Selangor,2014,33,2014,63.4,1.5714285714285714,132.12,7
Selangor,2014,34,2014,29.4,1.6523809523809523,138.965,7
Selangor,2014,35,2014,13.899999999999997,1.611111111111111,103.585,6
Terengganu,2008,1,2008,99.10000000000001,1.8833333333333335,54.14,6
Terengganu,2008,2,2008,-14.049999999999997,1.7785714285714285,136.54,7
Terengganu,2008,3,2008,30.45,2.3857142857142857,114.82000000000001,7
Terengganu,2008,4,2008,-10.45,2.264285714285714,117.27999999999997,7
Terengganu,2008,5,2008,13.8,2.3428571428571425,120.36000000000001,7
Terengganu,2008,6,2008,2.0,2.292857142857143,130.75,7
Terengganu,2008,7,2008,-16.65,2.157142857142857,131.82,7
Terengganu,2008,8,2008,5.3,1.9857142857142858,136.56,7
Terengganu,2008,9,2008,92.55000000000001,2.7142857142857144,99.80999999999999,7
Terengganu,2008,10,2008,8.75,2.642857142857143,114.90000000000002,7
Terengganu,2008,11,2008,14.200000000000001,2.557142857142857,129.63,7
Terengganu,2008,12,2008,14.6,1.8357142857142856,164.81,7
Terengganu,2008,13,2008,35.0,1.9000000000000001,151.5,7
Terengganu,2008,14,2008,21.500000000000004,1.7,161.63,7
Terengganu,2008,15,2008,-33.3,1.85,156.32,7
Terengganu,2008,16,2008,0.0,1.8571428571428574,166.83,7
Terengganu,2008,17,2008,35.0,1.6785714285714286,116.79999999999998,7
Terengganu,2008,18,2008,8.400000000000006,1.6285714285714286,129.57999999999998,7
Terengganu,2008,19,2008,33.8,1.6428571428571428,121.25,7
Terengganu,2008,20,2008,-16.45,1.1857142857142857,81.2,7
Terengganu,2008,21,2008,60.900000000000006,1.4571428571428573,114.56,7
Terengganu,2008,22,2008,-0.75,1.5857142857142856,148.57,7
Terengganu,2008,23,2008,17.3,1.6500000000000001,142.37,7
Terengganu,2008,24,2008,37.45000000000001,1.4714285714285715,116.61999999999999,7
Terengganu,2008,25,2008,-4.349999999999997,1.5642857142857143,129.61,7
Terengganu,2008,26,2008,35.85,1.6428571428571428,120.63,7
Terengganu,2008,27,2008,26.8,1.607142857142857,110.75999999999999,7
Terengganu,2008,28,2008,18.9,1.457142857142857,107.48,7
Terengganu,2008,29,2008,21.599999999999998,1.5000000000000002,122.98000000000002,7
Terengganu,2008,30,2008,42.75,1.607142857142857,106.61,7
Terengganu,2008,31,2008,3.150000000000002,1.4714285714285715,122.52,7
Terengganu,2008,32,2008,50.8,1.5214285714285711,113.83,7
Terengganu,2008,33,2008,43.4,1.8357142857142859,145.15,7
Terengganu,2008,34,2008,0.9500000000000021,1.7285714285714284,141.2,7
Terengganu,2008,35,2008,13.7,1.6071428571428572,128.45,7
Terengganu,2008,36,2008,70.5,1.7285714285714284,135.14000000000001,7
Terengganu,2008,37,2008,3.450000000000003,1.5142857142857145,106.47000000000001,7
Terengganu,2008,38,2008,31.3,1.5642857142857145,117.13000000000001,7
Terengganu,2008,39,2008,20.0,1.6999999999999997,133.85,7
Terengganu,2008,40,2008,15.0,1.5071428571428573,107.81,7
Terengganu,2008,41,2008,19.1,1.692857142857143,147.04000000000002,7
Terengganu,2008,42,2008,-13.549999999999999,1.75,140.75,7
Terengganu,2008,43,2008,66.75,1.4928571428571427,106.15,7
Terengganu,2008,44,2008,30.9,1.5357142857142858,112.72,7
Terengganu,2008,45,2008,29.15,1.6214285714285714,123.99000000000001,7
Terengganu,2008,46,2008,256.3,1.3928571428571426,79.16,7
Terengganu,2008,47,2008,398.05,1.3928571428571428,82.63,7
Terengganu,2008,48,2008,581.9,1.4642857142857142,38.03,7
Terengganu,2008,49,2008,417.2,2.2642857142857147,61.379999999999995,7
Terengganu,2008,50,2008,14.15,1.5357142857142858,5.52,7
Terengganu,2008,51,2008,32.7,1.9285714285714288,,7
Terengganu,2008,52,2008,220.7,1.671428571428571,,7
Terengganu,2009,1,2009,246.3,2.4285714285714284,,7
Terengganu,2009,2,2009,-8.45,1.8142857142857143,,7
Terengganu,2009,3,2009,74.80000000000001,2.207142857142857,,7
Terengganu,2009,4,2009,23.2,2.0571428571428574,,7
Terengganu,2009,5,2009,-16.349999999999998,1.6142857142857143,,7
Terengganu,2009,6,2009,0.1,1.7428571428571427,,7
Terengganu,2009,7,2009,0.0,1.535714285714286,,7
Terengganu,2009,8,2009,-13.849999999999998,1.9285714285714286,,7
Terengganu,2009,9,2009,74.05,1.842857142857143,,7
Terengganu,2009,10,2009,148.35,1.6642857142857141,,7
Terengganu,2009,11,2009,138.75,1.6428571428571428,,7
Terengganu,2009,12,2009,97.9,1.6142857142857143,,7
Terengganu,2009,13,2009,-26.799999999999997,1.6500000000000001,,7
Terengganu,2009,14,2009,67.9,1.5142857142857142,,7
Terengganu,2009,15,2009,31.950000000000003,1.5071428571428573,,7
Terengganu,2009,16,2009,18.1,1.6285714285714286,,7
Terengganu,2009,17,2009,16.6,1.7857142857142858,,7
Terengganu,2009,18,2009,83.69999999999999,1.7428571428571427,,7
Terengganu,2009,19,2009,68.85000000000001,1.707142857142857,,7
Terengganu,2009,20,2009,-34.85,1.7071428571428573,,7
Terengganu,2009,21,2009,5.25,1.5714285714285712,,7
Terengganu,2009,22,2009,85.95,1.3714285714285714,,7
Terengganu,2009,23,2009,20.750000000000007,1.7214285714285713,,7
Terengganu,2009,24,2009,-4.449999999999996,1.6999999999999997,,7
Terengganu,2009,25,2009,-27.299999999999997,1.5928571428571427,,7
Terengganu,2009,26,2009,34.65,1.7642857142857142,,7
Terengganu,2009,27,2009,14.2,1.7714285714285716,,7
Terengganu,2009,28,2009,24.599999999999998,1.657142857142857,,7
Terengganu,2009,29,2009,24.4,1.5642857142857143,,7
Terengganu,2009,30,2009,46.55000000000001,1.5928571428571427,,7
Terengganu,2009,31,2009,77.1,1.7142857142857142,,7
Terengganu,2009,32,2009,0.45000000000000284,1.6071428571428572,,7
Terengganu,2009,33,2009,-14.95,1.8357142857142854,,7
Terengganu,2009,34,2009,9.0,1.8499999999999999,,7
Terengganu,2009,35,2009,40.55,1.9142857142857144,,7
Terengganu,2009,36,2009,2.1499999999999986,1.5642857142857143,,7
Terengganu,2009,37,2009,88.65,1.5714285714285714,,7
Terengganu,2009,38,2009,-11.549999999999995,1.3714285714285714,,7
Terengganu,2009,39,2009,32.85,1.6428571428571428,,7
Terengganu,2009,40,2009,93.9,1.5285714285714287,,7
Terengganu,2009,41,2009,114.49999999999999,1.5785714285714287,,7
Terengganu,2009,42,2009,1.2500000000000018,1.6,,7
Terengganu,2009,43,2009,43.85,1.5999999999999999,,7
Terengganu,2009,44,2009,155.05,1.5071428571428573,,7
Terengganu,2009,45,2009,256.0,2.0785714285714283,,7
Terengganu,2009,46,2009,27.650000000000002,1.4571428571428573,,7
Terengganu,2009,47,2009,589.0,1.9285714285714284,,7
Terengganu,2009,48,2009,137.10000000000002,1.557142857142857,,7
Terengganu,2009,49,2009,438.99999999999994,2.128571428571429,,7
Terengganu,2009,50,2009,4.550000000000001,1.9357142857142855,,7
Terengganu,2009,51,2009,58.65,2.4857142857142853,,7
Terengganu,2009,52,2009,-3.549999999999997,2.585714285714286,,7
Terengganu,2009,53,2009,31.950000000000006,2.0142857142857142,,7
Terengganu,2010,1,2010,77.85000000000001,1.5142857142857142,,7
Terengganu,2010,2,2010,-13.649999999999999,2.1,,7
Terengganu,2010,3,2010,14.7,1.8071428571428572,,7
Terengganu,2010,4,2010,9.350000000000001,2.107142857142857,,7
Terengganu,2010,5,2010,-31.399999999999995,1.8714285714285714,,7
Terengganu,2010,6,2010,-14.949999999999998,2.0,,7
Terengganu,2010,7,2010,-23.099999999999994,2.1785714285714284,,7
Terengganu,2010,8,2010,0.0,1.9285714285714286,,7
Terengganu,2010,9,2010,0.0,1.8499999999999999,,7
Terengganu,2010,10,2010,31.249999999999996,2.2857142857142856,,7
Terengganu,2010,11,2010,32.8,2.0785714285714283,,7
Terengganu,2010,12,2010,24.1,1.9142857142857144,,7
Terengganu,2010,13,2010,36.15,1.8,,7
Terengganu,2010,14,2010,0.2,1.8142857142857145,,7
Terengganu,2010,15,2010,-3.9499999999999997,2.0,,7
Terengganu,2010,16,2010,46.449999999999996,1.992857142857143,,7
Terengganu,2010,17,2010,38.6,1.707142857142857,,7
Terengganu,2010,18,2010,0.0,1.8214285714285716,,7
Terengganu,2010,19,2010,21.4,1.757142857142857,,7
Terengganu,2010,20,2010,63.150000000000006,1.5785714285714285,,7
Terengganu,2010,21,2010,-0.34999999999999576,1.7928571428571427,,7
Terengganu,2010,22,2010,48.9,1.7999999999999996,,7
Terengganu,2010,23,2010,-81.35,1.6428571428571428,,7
Terengganu,2010,24,2010,-36.0,1.6285714285714286,,7
Terengganu,2010,25,2010,-4.349999999999998,1.6071428571428572,,7
Terengganu,2010,26,2010,-71.85,1.757142857142857,,7
Terengganu,2010,27,2010,11.899999999999999,1.692857142857143,,7
Terengganu,2010,28,2010,9.100000000000003,1.592857142857143,,7
Terengganu,2010,29,2010,-3.649999999999995,1.6285714285714283,,7
Terengganu,2010,30,2010,30.0,1.4357142857142857,,7
Terengganu,2010,31,2010,8.900000000000006,1.542857142857143,,7
Terengganu,2010,32,2010,-14.399999999999999,1.557142857142857,,7
Terengganu,2010,33,2010,-7.649999999999998,1.55,,7
Terengganu,2010,34,2010,37.099999999999994,1.8285714285714287,,7
Terengganu,2010,35,2010,62.199999999999996,1.535714285714286,,7
Terengganu,2010,36,2010,14.8,1.5642857142857145,,7
